"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G55090",69.5213435849664,0.269143099349118,0.435264826065876,0.618343323952357,0.536349049148201,0.992621112967943
"AT5G55260",459.662668790326,0.15143892795895,0.245558829449915,0.616711393755188,0.537425104651631,0.992621112967943
"AT5G58220",899.334225368459,-0.177177178065537,0.287818912993213,-0.615585599372041,0.538168058043793,0.992621112967943
"AT5G63595",57.9143472273462,-0.270670662460352,0.439558710393566,-0.615778179479149,0.538040930767533,0.992621112967943
"AT5G64230",102.793194192455,0.219300201005647,0.356035076666129,0.615951110938701,0.537926786934727,0.992621112967943
"AT3G05280",754.638781142283,-0.137686947993448,0.223780011866922,-0.615278133398828,0.538371055790443,0.992641707177965
"AT3G28450",502.644330090838,0.147255075653021,0.23947718315443,0.614902320602552,0.538619230205919,0.993014660886668
"AT1G03110",146.904111055398,-0.196369000257151,0.320307984435631,-0.613063082405344,0.539834629479816,0.993126596166739
"AT1G24160",1652.0760646016,0.13344692718837,0.217219230703133,0.614342140686189,0.538989261065846,0.993126596166739
"AT1G43000",9.54032657718694,-0.626040749670828,1.02171162796122,-0.612737226961057,0.540050103254165,0.993126596166739
"AT1G48530",9.43896298464002,-0.603453347362639,0.982374329719878,-0.614280452070355,0.539030017709805,0.993126596166739
"AT1G61850",1641.21561424276,0.136216634836069,0.22193316772107,0.613773219365157,0.539365196484769,0.993126596166739
"AT1G68440",2705.57977069827,0.1374699904685,0.224361233060481,0.612717217646249,0.540063335930206,0.993126596166739
"AT1G72790",580.283562359644,0.153329782596657,0.2499418558756,0.613461807185155,0.539571028997039,0.993126596166739
"AT1G80340",7.19178858458188,-0.692463174943101,1.12747957566816,-0.614169152051149,0.539103555691033,0.993126596166739
"AT2G22410",20.4714449878583,-0.419492422987764,0.682724562800314,-0.614438744179852,0.538925439845261,0.993126596166739
"AT2G26810",111.213740997124,-0.214771347872262,0.349856498042277,-0.613884118414485,0.539291905606917,0.993126596166739
"AT2G35110",1441.08610317048,-0.134567746146006,0.219637528681646,-0.612681024748986,0.540087271638915,0.993126596166739
"AT3G07420",438.483891981341,0.158189659163029,0.258239194950222,0.61257029241251,0.540160506346388,0.993126596166739
"AT3G11800",1443.56700124749,0.140101076475949,0.228538780754488,0.613029771198682,0.539856654730717,0.993126596166739
"AT3G17580",356.644132656004,-0.156026533861588,0.254606413378526,-0.612814625488721,0.539998919138791,0.993126596166739
"AT3G24065",4.24148095844077,0.88089583754584,1.43591473922072,0.613473637037744,0.53956320916136,0.993126596166739
"AT3G26050",25.9545793612405,-0.3898052303404,0.634491391659747,-0.614358579902432,0.538978400209339,0.993126596166739
"AT3G26612",132.68797566126,0.205594151909521,0.335133366587813,0.613469658371515,0.53956583915535,0.993126596166739
"AT3G42050",4776.29380548348,0.125412884981196,0.204116102568488,0.614419359389422,0.538938246127848,0.993126596166739
"AT3G53440",71.5853394213251,-0.246191180704787,0.400950532355805,-0.614018839826145,0.539202877736948,0.993126596166739
"AT3G57400",720.900267068761,0.146196457943931,0.238507246854868,0.612964427168501,0.539899861276643,0.993126596166739
"AT4G06599",390.255872302223,0.153016721759028,0.2494242382458,0.61347975976671,0.539559161902917,0.993126596166739
"AT4G08700",220.315607955937,-0.182995640425948,0.298759372571891,-0.612518492225422,0.5401947669836,0.993126596166739
"AT4G15140",103.153355410761,-0.230409733910746,0.376042582603155,-0.612722453706531,0.5400598731728,0.993126596166739
"AT4G21560",1000.54175599101,0.141629695861665,0.230906468202534,0.613363917278566,0.539635738911188,0.993126596166739
"AT4G36540",1848.50698193201,-0.132706702147799,0.21621759080726,-0.613764595435236,0.539370896069965,0.993126596166739
"AT5G06810",132.874777383001,-0.206828593254334,0.337110356830033,-0.613533785194902,0.539523450566127,0.993126596166739
"AT5G14490",2.50610718406848,-1.23627749137279,2.01412544086087,-0.613803622302882,0.539345103318432,0.993126596166739
"AT5G14620",483.183985106303,0.152090163307193,0.248116475958654,0.612978895172352,0.53989029464571,0.993126596166739
"AT5G24640",20.3671330275165,-0.569783955146996,0.927140690067981,-0.614560401944194,0.538845071878232,0.993126596166739
"AT5G43970",358.240662223331,-0.172907055896802,0.282275327012898,-0.612547535509193,0.540175557625489,0.993126596166739
"AT5G44820",11.7704210896698,0.565761086677307,0.920761066598567,0.614449401914131,0.538918399031604,0.993126596166739
"AT5G59660",32.9954677091564,0.360625270364458,0.587614108456176,0.613711048075275,0.539406286381087,0.993126596166739
"AT5G65609",2.45726464491875,-1.19514522862142,1.95108094774962,-0.612555429850261,0.540170336331979,0.993126596166739
"AT4G14430",839.857971751279,0.176547075116541,0.288275378337428,0.612425092058647,0.540256544589201,0.993155777227238
"AT1G10020",804.376277510234,-0.161829353017117,0.264553564151518,-0.611707324889535,0.540731414717056,0.993237263545628
"AT1G29110",19.7243673350387,-0.484608515345924,0.792504998024007,-0.611489538304772,0.540875542161592,0.993237263545628
"AT2G19160",564.16869955762,-0.14133192804866,0.231139950541604,-0.611456079823037,0.540897686114841,0.993237263545628
"AT2G23840",53.8108868389744,0.276462767290904,0.452010847960917,0.611628611432814,0.540783503723822,0.993237263545628
"AT2G30120",144.275760407187,-0.194485854485731,0.31790323080476,-0.611776904542295,0.540685372137128,0.993237263545628
"AT3G07560",3578.99862829384,0.147523294983929,0.241052123872739,0.611997490890445,0.540539417642201,0.993237263545628
"AT3G17970",689.879068502963,-0.146401613614653,0.239334934198847,-0.611701814884314,0.540735060907752,0.993237263545628
"AT4G17950",465.156513781925,-0.146062160148642,0.238674721730275,-0.611971636919748,0.540556523317351,0.993237263545628
"AT5G04270",186.461764175026,0.179794940069081,0.293807698226553,0.611947682631659,0.540572372353473,0.993237263545628
"AT5G11700",4828.41268164056,0.137296902197235,0.22452685543134,0.611494344110745,0.540872361554096,0.993237263545628
"AT5G18640",1734.15696827589,-0.14629170094046,0.239213371098003,-0.611553193155437,0.540833414482411,0.993237263545628
"AT5G37210",7.73476844688131,-0.65748175903523,1.07406785855596,-0.612141731826131,0.540443988967362,0.993237263545628
"AT5G65550",21.3826372862034,0.417896703631199,0.683367319951028,0.611525736497243,0.540851585485461,0.993237263545628
"AT3G09070",178.793987150803,-0.19360564081187,0.31669940431232,-0.611323034321029,0.540985744603867,0.993314655393759
"AT2G22560",275.985233668035,-0.162458780137555,0.265788363568227,-0.611233606906395,0.541044937725179,0.993339038330299
"AT1G06020",12.7423978853389,0.517148996360948,0.851446087537967,0.607377265489975,0.543600572443632,0.993404411478041
"AT1G06170",5.99256916848246,0.750001867485262,1.23096100241463,0.609281582449867,0.542337812696658,0.993404411478041
"AT1G15690",21680.4480701538,-0.126630816966794,0.208137097902982,-0.608400992627561,0.542921553296553,0.993404411478041
"AT1G21170",777.254250628654,0.135041043749158,0.222020806155032,0.608235985121421,0.543030971133415,0.993404411478041
"AT1G21900",590.56293150246,0.160332253130145,0.262769312407301,0.610163537215583,0.541753481116666,0.993404411478041
"AT1G22590",163.162810849329,-0.219101940926538,0.359119840972695,-0.610108147556227,0.54179016981265,0.993404411478041
"AT1G50180",12.2307010406381,-0.528461256195868,0.870363779272221,-0.607172849768354,0.543736208184945,0.993404411478041
"AT1G52630",210.594626500048,0.17940486637013,0.29391565341841,0.610395752262756,0.541599681295645,0.993404411478041
"AT1G66100",2.47984665736989,-1.21806586379591,2.00094607890997,-0.608744971508405,0.542693493383817,0.993404411478041
"AT1G66230",176.519650557107,0.187037573076857,0.307416572810638,0.608417338619112,0.542910714732789,0.993404411478041
"AT1G73445.1",6.00202091758431,0.742853058535348,1.22060855968528,0.60859237192871,0.542794661862749,0.993404411478041
"AT1G79160",432.819416067907,0.149426037072304,0.245504815777984,0.608648089442913,0.542757721902809,0.993404411478041
"AT2G03780",185.506065915265,-0.179897207615155,0.295224358112567,-0.609357604383584,0.542287432641592,0.993404411478041
"AT2G05160",107.248534002511,-0.226634574376073,0.371418467572597,-0.610186606652173,0.541738200876699,0.993404411478041
"AT2G14170",4808.60221585518,-0.175626213256838,0.287664441766336,-0.610524582664602,0.541514364216074,0.993404411478041
"AT2G15730",149.53634311561,-0.195371959993292,0.320222172850835,-0.6101137789865,0.541786439640414,0.993404411478041
"AT2G21330",3779.08633232686,-0.135398299390625,0.222559474892794,-0.608369063846175,0.542942724677553,0.993404411478041
"AT2G29060",321.882896493073,-0.166831693091034,0.274377959249753,-0.608036059263691,0.543163558330744,0.993404411478041
"AT2G38770",851.947416107899,-0.145397421916572,0.238428049466466,-0.609816765443204,0.541983194299349,0.993404411478041
"AT3G02710",391.192086405563,-0.15132729977747,0.248681554128416,-0.608518393363933,0.542843710588466,0.993404411478041
"AT3G09540",180.694255447115,0.202780016296243,0.333118342973607,0.608732663851866,0.54270165260503,0.993404411478041
"AT3G14380",2.50401246346152,-1.21262754259326,1.99540668164478,-0.607709472834738,0.543380179187578,0.993404411478041
"AT3G19570",497.748505249789,-0.147823205363965,0.243245499955606,-0.607711983946027,0.543378513433564,0.993404411478041
"AT3G20230",1268.46513811455,-0.132612107520064,0.218413216057044,-0.607161553289105,0.543743704216453,0.993404411478041
"AT3G23605",100.419400716048,-0.229440856870402,0.37673068358205,-0.609031509429549,0.542503553601278,0.993404411478041
"AT3G26060",4458.05369093307,0.161137320699677,0.2651012588646,0.607833102678618,0.543298171938311,0.993404411478041
"AT3G29170",278.272094909086,0.168935645002921,0.276474955869373,0.611034169339876,0.541176959592354,0.993404411478041
"AT3G45780",14061.685117516,0.122709446064405,0.201412334901599,0.609244940854073,0.542362096069683,0.993404411478041
"AT3G48450",3.73630809254874,0.994710047639373,1.632584689278,0.60928541972256,0.542335269663988,0.993404411478041
"AT3G50150",2.46094315916619,-1.19041096552927,1.95017746194576,-0.610411610613914,0.541589178845588,0.993404411478041
"AT3G51570",5.44452474252784,-0.787030009059142,1.294897096437,-0.607793477354078,0.543324455890552,0.993404411478041
"AT3G52120",1391.12280474894,0.132072091072216,0.217271894170022,0.607865511444688,0.54327667528633,0.993404411478041
"AT3G53380",446.584678194434,-0.158378497138054,0.259544633887753,-0.61021680458456,0.541718199341219,0.993404411478041
"AT3G56230",39.1863837863094,0.316908274958492,0.519428809883978,0.610109160154744,0.541789499082123,0.993404411478041
"AT3G56430",146.705983366214,-0.191082377957129,0.314210488727825,-0.608134943969513,0.543097977775222,0.993404411478041
"AT3G57640",2.47984665736989,-1.21806586379591,2.00094607890997,-0.608744971508405,0.542693493383817,0.993404411478041
"AT3G59970",5070.82189069813,-0.12707756658151,0.208659826527398,-0.609017886654977,0.542512583093188,0.993404411478041
"AT3G60660",35.0202615597141,-0.3360463728258,0.552668157730353,-0.608043666213456,0.543158513244835,0.993404411478041
"AT4G02610",213.435178367763,-0.181645660163823,0.298434276892477,-0.608662188724617,0.54274837446793,0.993404411478041
"AT4G08280",454.724339966127,-0.148517976251699,0.244440642796563,-0.607582988461145,0.543464086305477,0.993404411478041
"AT4G11820",1975.39047432685,-0.141780294798401,0.233195683350643,-0.607988504595148,0.54319509809622,0.993404411478041
"AT4G22360",667.031165079673,0.139337449616532,0.228650894661861,0.609389479199676,0.542266309761355,0.993404411478041
"AT4G23980",573.406469910148,-0.150015371760998,0.246721541607461,-0.608035158922911,0.543164155456855,0.993404411478041
"AT4G36050",231.019762040639,-0.203033906487006,0.333014531945732,-0.609684824565231,0.542070609095353,0.993404411478041
"AT5G07380",22.4323738080354,0.398697032939168,0.656235031297834,0.607552193839249,0.543484515796991,0.993404411478041
"AT5G10410",21.4929417008857,0.408671026228203,0.669830027650181,0.610111534805112,0.541787926149889,0.993404411478041
"AT5G23580",204.169429903699,-0.180240857380566,0.295470678992812,-0.610012668583439,0.541853415556813,0.993404411478041
"AT5G24990",28.9073369634774,0.400490044655645,0.657632810099941,0.608987323176261,0.542532841550494,0.993404411478041
"AT5G25990",7.72368101364645,0.666971028128204,1.09493121383297,0.60914422723723,0.542428844490507,0.993404411478041
"AT5G39080",2025.38866361546,-0.125126771346744,0.206036775732311,-0.60730309383851,0.543649785532486,0.993404411478041
"AT5G41870",518.686929710623,0.143410540042695,0.235947791018264,0.607806241473113,0.543315989228443,0.993404411478041
"AT5G43660",12.2159869836483,-0.531586750528185,0.869935675592741,-0.611064433201894,0.541156924760507,0.993404411478041
"AT5G44340",17908.1656204251,-0.12826591815424,0.211078086472507,-0.607670461191843,0.543406058016976,0.993404411478041
"AT5G45000",9.98929987543434,-0.57945148330368,0.954150072089616,-0.607295959255827,0.54365451946403,0.993404411478041
"AT5G51370",100.849341473388,0.219290048219278,0.361079090479654,0.607318601384464,0.543639496051028,0.993404411478041
"AT5G53300",14236.0486591384,0.14675824469724,0.240273878568813,0.610795670221842,0.541334860195115,0.993404411478041
"AT5G60840",131.674462342195,0.205333182252991,0.336160351195023,0.610819156759706,0.541319309688788,0.993404411478041
"AT5G64180",337.847301430017,0.217577063149984,0.357323311861491,0.608908111862354,0.542585347113543,0.993404411478041
"AT1G01725",192.515659588066,-0.185594403172961,0.305825010558434,-0.606864699633514,0.543940706526035,0.993598654277573
"AT1G05360",571.075482904136,-0.159647099770323,0.263145417745572,-0.60668774375042,0.544058157430083,0.993598654277573
"AT1G11710",38.1090311036104,-0.313761473230051,0.517505961653106,-0.606295379144582,0.544318626510435,0.993598654277573
"AT1G13900",687.456427570133,0.137932564271869,0.227547239300403,0.606171117241171,0.544401130011849,0.993598654277573
"AT1G51630",840.210040180527,-0.139521080615714,0.23005398641355,-0.606471040953439,0.544202006724087,0.993598654277573
"AT2G24590",552.429603558304,-0.140590301463548,0.23180741092201,-0.606496146539719,0.544185340438446,0.993598654277573
"AT3G14620",12.7250781807757,0.528652562283114,0.871692317406726,0.606466928440816,0.54420473683031,0.993598654277573
"AT3G14700",12.2123084694009,-0.532392174954659,0.878202296623066,-0.606229540735495,0.544362339047697,0.993598654277573
"AT4G32450",120.26130688786,-0.246602671069165,0.406720287109766,-0.606320065373604,0.544302236866319,0.993598654277573
"AT5G22350",791.130811471979,0.13607468446612,0.224400476406306,0.606392137152771,0.544254388482481,0.993598654277573
"AT5G23930",7.72741141838642,-0.660054156733314,1.08871401870459,-0.606269548653998,0.544335776113595,0.993598654277573
"AT5G49570",565.455743294524,0.141934633750759,0.234024890234801,0.606493752046432,0.544186930006354,0.993598654277573
"AT2G32840",208.873572171951,0.181666454640959,0.299758935037501,0.606041833642866,0.544486974256452,0.993671504684802
"AT1G04870",248.223816411752,-0.169711624981375,0.280239385868349,-0.605595193036505,0.54478359514834,0.994123704455409
"AT1G05055",168.661942915179,0.183867206264768,0.304594395092095,0.603646059242736,0.546078983533765,0.994123704455409
"AT1G06890",2017.62069412096,-0.133394455465706,0.220952007867332,-0.603725925612771,0.546025874601928,0.994123704455409
"AT1G22300",5321.60209079908,0.124036064596116,0.205523478427639,0.603512871352005,0.546167555500496,0.994123704455409
"AT1G62740",937.507139478602,0.131467781830292,0.217118132950944,0.605512676640397,0.544838404338167,0.994123704455409
"AT1G62910",14.5144843141912,0.498550382099904,0.825105775581124,0.604226023928597,0.545693381251086,0.994123704455409
"AT1G70650",17.6445261805281,0.474034728082408,0.783564432223666,0.604972237876025,0.545197443245599,0.994123704455409
"AT1G75850",1057.4199327656,0.143411113444357,0.236882023013679,0.605411553058526,0.544905576561082,0.994123704455409
"AT1G79200",144.146825444059,0.195330282436803,0.32282305548939,0.605069182994654,0.545133029397142,0.994123704455409
"AT1G79210",692.015181201177,0.138248084763333,0.228594109181414,0.604775360390492,0.545328267404667,0.994123704455409
"AT1G79640",82.1166248116511,-0.233582933165222,0.386099216711606,-0.604981629216035,0.545191203133845,0.994123704455409
"AT2G29590",122.323155303064,0.204356491516327,0.338255715416438,0.604147933656455,0.545745293417716,0.994123704455409
"AT3G27330",74.845892944224,0.237634896965894,0.393296086955105,0.604213733235083,0.545701551588177,0.994123704455409
"AT3G51890",272.137688200874,0.164533746265757,0.272339436471347,0.604149543663565,0.545744223106574,0.994123704455409
"AT3G62030",6421.02798931018,-0.152745839918798,0.253137131547849,-0.603411435472971,0.546235016674131,0.994123704455409
"AT4G14320",1089.93569329394,-0.129600368116143,0.214659419793914,-0.603748804690555,0.546010661118484,0.994123704455409
"AT4G23500",642.299723770601,-0.155471350377328,0.257340946399581,-0.60414540535622,0.545746974199918,0.994123704455409
"AT4G30210",4281.3887068944,0.123127391797499,0.204059500919378,0.603389654697554,0.546249502784106,0.994123704455409
"AT4G33080",1416.56358298602,0.130049810612743,0.214961096136173,0.604992312331526,0.545184104740042,0.994123704455409
"AT5G05600",119.695215992327,-0.207303819048043,0.34275338654837,-0.604819170820324,0.545299154233356,0.994123704455409
"AT5G16420",26.869334735332,-0.364702004141476,0.604424446008588,-0.603387249721355,0.546251102314116,0.994123704455409
"AT5G16980",467.637863103075,0.155143947465422,0.256578974159377,0.604663526985079,0.545402587111995,0.994123704455409
"AT5G17850",664.399529571981,0.155226068839557,0.256800331722681,0.604462104072303,0.545536456858827,0.994123704455409
"AT5G20920",1419.40266025956,0.129651612620164,0.214622606616298,0.60409112844275,0.545783057428576,0.994123704455409
"AT5G22060",1010.72802010715,0.131859242424477,0.217948216466601,0.605002622008993,0.545177254520554,0.994123704455409
"AT5G26660",101.60651084498,-0.216434583689042,0.358592294423387,-0.603567302072307,0.54613135738588,0.994123704455409
"AT5G38720",87.1002076689836,-0.23832885714453,0.394273577225916,-0.604475853597385,0.54552731812762,0.994123704455409
"AT5G41830",6.00063486817657,-0.736815448368327,1.22100296952921,-0.603450988045039,0.546208711260511,0.994123704455409
"AT5G44350",18.2263653084071,-0.434201157892004,0.71955977563621,-0.603426112178239,0.54622525549603,0.994123704455409
"AT5G52810",86.9173380965247,0.263405217513167,0.435335016178528,0.605063244912848,0.545136974765166,0.994123704455409
"AT5G59670",6.65458195713686,-0.739583502605353,1.22486750358258,-0.603806942744553,0.545972003061615,0.994123704455409
"AT5G63300",7.75729856883993,0.659600792537313,1.09209567102745,0.603977114859136,0.545858857378557,0.994123704455409
"AT5G67385",2280.98545040771,0.131661968242914,0.217677675868972,0.604848281833762,0.545279809633559,0.994123704455409
"AT4G12690",563.543468530002,-0.142655232407691,0.236493361690556,-0.603210303189611,0.54636879437338,0.994170636355599
"AT4G19865",61.4263306520204,0.261611769952956,0.433690569364188,0.603222178283683,0.546360895524775,0.994170636355599
"AT5G09830",238.837746547034,0.167147061698613,0.277140345165762,0.603113421103087,0.546433238665809,0.994204282107037
"AT1G32230",10430.5121542615,-0.14165841727139,0.234991401169184,-0.602823833410833,0.54662588985096,0.994327060500559
"AT1G70280",518.044119036677,0.143576537850845,0.238200905218275,0.602753955612716,0.546672381811072,0.994327060500559
"AT3G21540",148.096483492218,-0.187213055124511,0.310669490545026,-0.602611652647551,0.54676706663261,0.994327060500559
"AT4G23750",141.316147763436,-0.202379537550562,0.335879162281911,-0.602536746178675,0.546816910779145,0.994327060500559
"AT4G35783",5.50629980079414,0.797109553171897,1.32218940485839,0.602870927752796,0.54659455756611,0.994327060500559
"AT4G37340",21.1905324665986,-0.430826728175274,0.715031350528319,-0.602528445580668,0.546822434288683,0.994327060500559
"AT4G39920",149.655284582404,-0.195255428955898,0.324034800527076,-0.602575490775357,0.546791129128722,0.994327060500559
"AT1G65190",23.7988058776609,-0.398889507545895,0.662110347750976,-0.602451704464102,0.54687350183207,0.994336348612222
"AT1G03630",2010.57464220704,0.171019508281653,0.284054337681644,0.60206617394917,0.547130089675403,0.994512417428207
"AT2G37400",143.388074225513,-0.189418366333896,0.314664310316926,-0.601969655036874,0.547194336662799,0.994512417428207
"AT5G09650",1697.77508341627,-0.147883608911107,0.245603879532352,-0.602122446895745,0.547092633793231,0.994512417428207
"AT5G12890",206.132783438253,0.172047169899082,0.285688495825394,0.602219453751589,0.547028067959891,0.994512417428207
"AT5G59910",3480.23527405461,0.123636893959862,0.20539024647866,0.601960882172211,0.547200176430107,0.994512417428207
"AT2G18440",7582.87201628833,-0.154637738500553,0.256946666842976,-0.601828155237579,0.547288531540146,0.994589448120206
"AT1G03430",480.065709508793,-0.145081805444656,0.241523528385694,-0.600694294317249,0.54804362000509,0.994603282075741
"AT1G08860",4.22711049942393,-0.867054154242768,1.44847400616,-0.598598352856456,0.549440754724602,0.994603282075741
"AT1G15160",55.3122023066272,0.268762789874635,0.447177352384664,0.60102057593347,0.54782628180246,0.994603282075741
"AT1G16905",4.26650128947182,-0.883887778433512,1.47232618647739,-0.60033421028003,0.548283523659125,0.994603282075741
"AT1G22950",212.083495029556,-0.172130668771496,0.287471291039041,-0.598775161684301,0.54932282784004,0.994603282075741
"AT1G29630",146.230339486573,-0.195075243403419,0.325749401019359,-0.598850658797761,0.549272477034408,0.994603282075741
"AT1G33612",25.0876927763927,0.393284430485753,0.655924009308666,0.599588404913351,0.548780576584842,0.994603282075741
"AT1G35340",933.252296018835,0.151801511245686,0.252362487381886,0.601521695322226,0.54749256607172,0.994603282075741
"AT1G35680",4766.23468461251,-0.140569044784991,0.234747130041548,-0.598810493487659,0.549299263943679,0.994603282075741
"AT1G49180",338.692878841547,0.158048294425369,0.263362392068928,0.60011717384464,0.548428147829608,0.994603282075741
"AT1G57870",630.596373134562,0.138868680910485,0.231750968942442,0.599215103799522,0.549029452087406,0.994603282075741
"AT1G62330",476.66534027375,-0.143834969282446,0.239761144473629,-0.599909420678739,0.548566603657197,0.994603282075741
"AT1G64220",16.8090937287381,-0.478519104134047,0.797017426306924,-0.600387254205121,0.548248180230215,0.994603282075741
"AT1G70020",8.91647041418477,-0.628558240404573,1.04696789591875,-0.600360567745004,0.548265961409528,0.994603282075741
"AT1G79940",1521.58792573221,0.133145904218879,0.221551353211241,0.60097084621248,0.547859404324897,0.994603282075741
"AT2G02450",204.891619475025,0.170579100680972,0.283965545750925,0.600703512216205,0.548037479320739,0.994603282075741
"AT2G26580",196.157456288564,0.188175446342115,0.314252445988551,0.598803442086719,0.549303966706014,0.994603282075741
"AT2G32795",52.1018460792951,0.273759730244452,0.457092488151012,0.598915399707922,0.54922930160745,0.994603282075741
"AT2G33793",16.7124305043715,-0.479137072232317,0.799446479482479,-0.599336021271225,0.548948831720568,0.994603282075741
"AT2G40060",3039.4551717438,0.126688130645312,0.211534014802585,0.598901934346325,0.549238281459729,0.994603282075741
"AT3G02720",857.878750299945,0.13942096145372,0.231719257265234,0.601680512440683,0.547386824295947,0.994603282075741
"AT3G06920",88.2878857688946,-0.237059386847902,0.39566510926357,-0.599141499459296,0.549078529815214,0.994603282075741
"AT3G08490",18.233722336902,-0.433178906658214,0.721467573035621,-0.600413549891905,0.548230659701707,0.994603282075741
"AT3G13438.1",4.21154191749473,0.897349935235655,1.49649794513465,0.599633255864521,0.548750678725934,0.994603282075741
"AT3G17090",2823.44208931496,0.127029567170599,0.211587727353412,0.600363587999713,0.548263949000544,0.994603282075741
"AT3G25290",556.025657437863,0.163288009500076,0.272237233755061,0.59980042864743,0.548639247632146,0.994603282075741
"AT3G26115",76.1944798160899,-0.236006881549751,0.392330050057822,-0.601551886007632,0.547472464081249,0.994603282075741
"AT3G27990",399.589294911858,-0.167431411288708,0.279089803433251,-0.599919485516967,0.548559895609475,0.994603282075741
"AT3G32047",11.1541930651411,-0.563435502112726,0.937144225419878,-0.601226029921152,0.547689449495648,0.994603282075741
"AT3G43715.1",17.5009632526068,0.490654108626228,0.819383147842012,0.598809128450409,0.549300174320906,0.994603282075741
"AT4G00670",15.9874445345385,0.458327625750726,0.764424193230163,0.599572370693829,0.548791265267489,0.994603282075741
"AT4G05070",1423.66463375814,0.148937584862836,0.247877824972632,0.600850781546434,0.547939377576612,0.994603282075741
"AT4G13930",3089.52912777299,-0.154885465611204,0.258473285297821,-0.599232007411291,0.549018181442769,0.994603282075741
"AT4G25360",563.884994046341,-0.141624087436066,0.236602368667976,-0.598574258716772,0.549456825854831,0.994603282075741
"AT4G31250",5.97437434147797,-0.728684261150631,1.21628049643225,-0.599108728034448,0.549100381764689,0.994603282075741
"AT4G31480",3891.16653918547,-0.121168059321925,0.20175665998209,-0.600565351015828,0.548129521681003,0.994603282075741
"AT4G39620",460.404781300431,-0.148266731759277,0.247339022809984,-0.59944739036663,0.548874582794974,0.994603282075741
"AT4G40080",30.5541581946465,0.373943776482498,0.622306091329361,0.600900074244307,0.547906543760567,0.994603282075741
"AT5G13500",710.521575734842,0.135649938096546,0.226275042684868,0.599491382200134,0.548845255141096,0.994603282075741
"AT5G24680",174.170532463283,-0.183369117654639,0.306044913583677,-0.599157540334363,0.549067833934044,0.994603282075741
"AT5G28350",1059.41335186353,0.13017882810798,0.217380578502764,0.598852155995732,0.549271478540787,0.994603282075741
"AT5G42440",43.394037787808,-0.292276114749465,0.488202054007282,-0.598678584717928,0.549387240614988,0.994603282075741
"AT5G47780",4201.88759218916,0.12164566142992,0.202309687669334,0.601284411198064,0.547650570662608,0.994603282075741
"AT5G52600",5.97437434147797,-0.728684261150631,1.21628049643225,-0.599108728034448,0.549100381764689,0.994603282075741
"AT5G53830",198.01247594174,0.177614060863262,0.295931611696776,0.600186170868604,0.548382169002742,0.994603282075741
"AT5G61420",39.4603536277807,-0.331878479651773,0.554075399693847,-0.598977106428388,0.54918815122641,0.994603282075741
"AT5G63840",3000.61318943816,0.121421030283258,0.202181994485748,0.6005531332901,0.548137661441621,0.994603282075741
"AT4G10320",2228.08457510053,-0.123322145940958,0.206067115427154,-0.598456215031325,0.549535566003546,0.994662592695282
"AT1G01090",4948.11037069402,-0.127863374227846,0.213705313307619,-0.598316308793842,0.5496288966059,0.9946758179025
"AT1G28360",19.2324911837381,0.419573724108003,0.701325511886695,0.598258179685025,0.549667676479279,0.9946758179025
"AT2G21120",1024.64554896855,0.130341898498293,0.217876141667073,0.598238510655575,0.54968079865229,0.9946758179025
"AT3G25495",577.74549513976,0.161657307291296,0.270340197129499,0.597977322676357,0.549855064584848,0.994907947001186
"AT1G02050",116.985023080282,-0.222138674021023,0.372816248623655,-0.595839572017323,0.55128240499544,0.995013786813478
"AT1G04000",221.641142273333,0.167442214319683,0.282643690050708,0.592414478772349,0.55357307319704,0.995013786813478
"AT1G04100",89.7516405611234,0.229678516328825,0.386014913612679,0.594999074463949,0.551844089653095,0.995013786813478
"AT1G06440",24.876487592103,-0.402019229911326,0.677952249359905,-0.592990480215821,0.553187523272518,0.995013786813478
"AT1G07630",566.795726505928,0.139525395877292,0.234054994964743,0.596122274161718,0.551093545020915,0.995013786813478
"AT1G16190",573.86343289251,-0.136931624105009,0.230817286850896,-0.59324683160956,0.553015975306856,0.995013786813478
"AT1G21640",1179.24593679874,0.131560828213934,0.221936442636624,0.592786054651411,0.5533243416478,0.995013786813478
"AT1G23850",64.9667460034877,-0.262772025755783,0.439635718717519,-0.597703995758868,0.550037458824659,0.995013786813478
"AT1G26400",2.51088004024325,1.19965129938217,2.01156741700557,0.596376382536549,0.55092381435485,0.995013786813478
"AT1G27680",215.127539949549,0.17180988467431,0.28829878891222,0.595943830782521,0.551212750926179,0.995013786813478
"AT1G53541",7.69169914258598,-0.649092037340359,1.08785969684773,-0.596668889583117,0.55072846729424,0.995013786813478
"AT1G54820",256.652278679698,0.195014266221578,0.327502105582066,0.595459579946765,0.551536309903788,0.995013786813478
"AT1G56555",2.9955656142911,1.00721661711181,1.69975177047923,0.592566888062622,0.553471044344333,0.995013786813478
"AT1G58160",81.114708975036,-0.235102471669388,0.3934902127876,-0.597479845823491,0.550187058931006,0.995013786813478
"AT1G62880",227.164527115223,0.163835442071899,0.276159753977247,0.593263282257261,0.553004967577263,0.995013786813478
"AT1G62950",178.438927415387,0.185096889520245,0.310568747034209,0.595993290657339,0.551179708872114,0.995013786813478
"AT1G65370",168.595857350954,-0.197287773087462,0.330974887032762,-0.596080792884849,0.551121254714304,0.995013786813478
